Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Level/Status,Observation Status,Reporting Type,Units,2017,2020,2023
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",662,Saint Lucia,_T,A,G,PERCENT,64,41,42
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",670,Saint Vincent and the Grenadines,_T,A,G,PERCENT,,20,22
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",882,Samoa,_T,A,G,PERCENT,69,78,78
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",674,San Marino,_T,A,G,PERCENT,60,60,60
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",678,Sao Tome and Principe,_T,A,G,PERCENT,22,38,44
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",682,Saudi Arabia,_T,A,G,PERCENT,68,69,70
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",686,Senegal,_T,A,G,PERCENT,66,50,56
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",688,Serbia,_T,A,G,PERCENT,25,42,41
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",690,Seychelles,_T,A,G,PERCENT,55,70,67
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",694,Sierra Leone,_T,A,G,PERCENT,25,42,43
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",702,Singapore,_T,A,G,PERCENT,100,100,100
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",703,Slovakia,_T,A,G,PERCENT,76,71,65
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",705,Slovenia,_T,A,G,PERCENT,55,88,83
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",722,Small island developing States (SIDS),_T,A,G,PERCENT,28,30,24
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",90,Solomon Islands,_T,A,G,PERCENT,28,30,31
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",706,Somalia,_T,A,G,PERCENT,13,19,44
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",710,South Africa,_T,A,G,PERCENT,64,75,68
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",5,South America,_T,A,G,PERCENT,53,68,47
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",728,South Sudan,_T,A,G,PERCENT,47,57,57
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",35,South-Eastern Asia,_T,A,G,PERCENT,46,58,65
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",18,Southern Africa,_T,A,G,PERCENT,60,60,63
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",34,Southern Asia,_T,A,G,PERCENT,45,40,46
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",39,Southern Europe,_T,A,G,PERCENT,71,82,83
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",724,Spain,_T,A,G,PERCENT,81,99,100
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",144,Sri Lanka,_T,A,G,PERCENT,36,64,63
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",275,State of Palestine,_T,A,G,PERCENT,,,40
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",202,Sub-Saharan Africa,_T,A,G,PERCENT,47,52,56
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",729,Sudan,_T,A,G,PERCENT,44,35,35
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",740,Suriname,_T,A,G,PERCENT,11,24,20
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",752,Sweden,_T,A,G,PERCENT,91,85,89
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",756,Switzerland,_T,A,G,PERCENT,79,79,80
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",760,Syrian Arab Republic,_T,A,G,PERCENT,,62,65
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",762,Tajikistan,_T,A,G,PERCENT,,43,48
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",764,Thailand,_T,A,G,PERCENT,,59,73
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",626,Timor-Leste,_T,A,G,PERCENT,21,21,21
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",768,Togo,_T,A,G,PERCENT,28,28,49
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",776,Tonga,_T,A,G,PERCENT,53,40,40
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",780,Trinidad and Tobago,_T,A,G,PERCENT,29,41,46
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",788,Tunisia,_T,A,G,PERCENT,53,62,61
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",792,Türkiye,_T,A,G,PERCENT,75,75,73
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",795,Turkmenistan,_T,A,G,PERCENT,,48,55
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",798,Tuvalu,_T,A,G,PERCENT,73,69,69
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",800,Uganda,_T,A,G,PERCENT,69,63,68
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",804,Ukraine,_T,A,G,PERCENT,49,49,
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",784,United Arab Emirates,_T,A,G,PERCENT,90,82,85
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",826,United Kingdom of Great Britain and Northern Ireland,_T,A,G,PERCENT,82,85,85
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",834,United Republic of Tanzania,_T,A,G,PERCENT,55,64,64
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",840,United States of America,_T,A,G,PERCENT,,77,77
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",858,Uruguay,_T,A,G,PERCENT,,42,42
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",860,Uzbekistan,_T,A,G,PERCENT,53,53,56
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",548,Vanuatu,_T,A,G,PERCENT,64,63,63
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",704,Viet Nam,_T,A,G,PERCENT,35,46,56
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",11,Western Africa,_T,A,G,PERCENT,53,58,62
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",145,Western Asia,_T,A,G,PERCENT,59,65,67
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",155,Western Europe,_T,A,G,PERCENT,95,95,93
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",1,World,_T,A,G,PERCENT,53,58,61
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",887,Yemen,_T,A,G,PERCENT,51,47,47
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",894,Zambia,_T,A,G,PERCENT,65,75,77
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",716,Zimbabwe,_T,A,G,PERCENT,65,67,74
