Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Level/Status,Observation Status,Reporting Type,Units,2017,2020,2023
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",662,Saint Lucia,_T,A,G,PERCENT,30,40,44
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",670,Saint Vincent and the Grenadines,_T,A,G,PERCENT,,18,20
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",882,Samoa,_T,A,G,PERCENT,73,78,78
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",674,San Marino,_T,A,G,PERCENT,67,67,70
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",678,Sao Tome and Principe,_T,A,G,PERCENT,24,38,60
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",682,Saudi Arabia,_T,A,G,PERCENT,42,42,87
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",686,Senegal,_T,A,G,PERCENT,60,57,61
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",688,Serbia,_T,A,G,PERCENT,33,37,43
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",690,Seychelles,_T,A,G,PERCENT,43,60,52
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",694,Sierra Leone,_T,A,G,PERCENT,20,44,46
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",702,Singapore,_T,A,G,PERCENT,100,100,100
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",703,Slovakia,_T,A,G,PERCENT,68,64,63
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",705,Slovenia,_T,A,G,PERCENT,58,87,87
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",722,Small island developing States (SIDS),_T,A,G,PERCENT,28,26,20
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",90,Solomon Islands,_T,A,G,PERCENT,25,30,30
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",706,Somalia,_T,A,G,PERCENT,13,27,37
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",710,South Africa,_T,A,G,PERCENT,77,82,72
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",5,South America,_T,A,G,PERCENT,50,63,53
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",728,South Sudan,_T,A,G,PERCENT,46,46,46
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",35,South-Eastern Asia,_T,A,G,PERCENT,47,62,69
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",18,Southern Africa,_T,A,G,PERCENT,64,65,64
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",34,Southern Asia,_T,A,G,PERCENT,50,41,47
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",39,Southern Europe,_T,A,G,PERCENT,75,84,88
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",724,Spain,_T,A,G,PERCENT,93,94,100
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",144,Sri Lanka,_T,A,G,PERCENT,16,53,53
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",275,State of Palestine,_T,A,G,PERCENT,,,63
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",202,Sub-Saharan Africa,_T,A,G,PERCENT,45,53,56
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",729,Sudan,_T,A,G,PERCENT,37,43,43
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",740,Suriname,_T,A,G,PERCENT,16,21,17
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",752,Sweden,_T,A,G,PERCENT,76,81,83
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",756,Switzerland,_T,A,G,PERCENT,71,71,80
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",760,Syrian Arab Republic,_T,A,G,PERCENT,,73,79
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",762,Tajikistan,_T,A,G,PERCENT,,49,61
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",764,Thailand,_T,A,G,PERCENT,,60,79
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",626,Timor-Leste,_T,A,G,PERCENT,4,4,4
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",768,Togo,_T,A,G,PERCENT,40,50,58
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",776,Tonga,_T,A,G,PERCENT,28,40,40
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",780,Trinidad and Tobago,_T,A,G,PERCENT,26,30,42
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",788,Tunisia,_T,A,G,PERCENT,67,59,59
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",792,Türkiye,_T,A,G,PERCENT,75,78,80
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",795,Turkmenistan,_T,A,G,PERCENT,,63,69
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",798,Tuvalu,_T,A,G,PERCENT,25,48,48
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",800,Uganda,_T,A,G,PERCENT,63,63,64
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",804,Ukraine,_T,A,G,PERCENT,35,35,
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",784,United Arab Emirates,_T,A,G,PERCENT,59,69,77
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",826,United Kingdom of Great Britain and Northern Ireland,_T,A,G,PERCENT,83,86,86
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",834,United Republic of Tanzania,_T,A,G,PERCENT,57,64,64
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",840,United States of America,_T,A,G,PERCENT,,84,84
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",858,Uruguay,_T,A,G,PERCENT,,40,43
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",860,Uzbekistan,_T,A,G,PERCENT,38,41,46
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",548,Vanuatu,_T,A,G,PERCENT,36,53,53
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",704,Viet Nam,_T,A,G,PERCENT,47,60,69
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",11,Western Africa,_T,A,G,PERCENT,46,53,60
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",145,Western Asia,_T,A,G,PERCENT,49,54,76
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",155,Western Europe,_T,A,G,PERCENT,97,96,96
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",1,World,_T,A,G,PERCENT,51,57,61
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",887,Yemen,_T,A,G,PERCENT,50,50,50
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",894,Zambia,_T,A,G,PERCENT,48,67,76
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",716,Zimbabwe,_T,A,G,PERCENT,72,74,64
