"Goal","Target","Indicator","SeriesCode","SeriesDescription","GeoAreaCode","GeoAreaName","Activity","Location","Reporting Type","Units","2022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","36","Australia","TOTAL","ALLAREA","G","M_M3_PER_YR","2167.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","471.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","ISIC4_A","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","ISIC4_B","ALLAREA","G","M_M3_PER_YR","7.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","ISIC4_C","ALLAREA","G","M_M3_PER_YR","354.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","ISIC4_D","ALLAREA","G","M_M3_PER_YR","35.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","ISIC4_E","ALLAREA","G","M_M3_PER_YR","74.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","ISIC4_F","ALLAREA","G","M_M3_PER_YR","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","PRIV_HH","ALLAREA","G","M_M3_PER_YR","656.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","SERV_HH","ALLAREA","G","M_M3_PER_YR","1041.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","SERVICES","ALLAREA","G","M_M3_PER_YR","385.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","40","Austria","TOTAL","ALLAREA","G","M_M3_PER_YR","1512.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","ISIC4_A","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","ISIC4_B","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","ISIC4_C","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","ISIC4_D","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","ISIC4_E","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","ISIC4_F","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","PRIV_HH","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","SERV_HH","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","SERVICES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","31","Azerbaijan","TOTAL","ALLAREA","G","M_M3_PER_YR","442.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","5.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","ISIC4_A","ALLAREA","G","M_M3_PER_YR","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
