"Goal","Target","Indicator","SeriesCode","SeriesDescription","GeoAreaCode","GeoAreaName","Observation Status","Reporting Type","Units","2017","2018","2020","2022","2023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","574","Norfolk Island","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","807","North Macedonia","A","G","PERCENT","","","12.94","","12.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","807","North Macedonia","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","580","Northern Mariana Islands","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","578","Norway","A","G","PERCENT","59.47","","89.45","","89.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","512","Oman","A","G","PERCENT","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","512","Oman","O","G","PERCENT","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","586","Pakistan","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","585","Palau","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","591","Panama","A","G","PERCENT","","9.13","9.13","","17.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","598","Papua New Guinea","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","600","Paraguay","A","G","PERCENT","50.86","","50.86","","50.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","604","Peru","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","608","Philippines","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","612","Pitcairn","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","616","Poland","A","G","PERCENT","","","55.68","","79.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","616","Poland","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","620","Portugal","A","G","PERCENT","","","100","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","620","Portugal","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","630","Puerto Rico","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","634","Qatar","A","G","PERCENT","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","634","Qatar","M","G","PERCENT","","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","410","Republic of Korea","A","G","PERCENT","0","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","498","Republic of Moldova","A","G","PERCENT","","95.81","100","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","638","Réunion","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","642","Romania","A","G","PERCENT","100","","100","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","643","Russian Federation","O","G","PERCENT","NaN","","","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","646","Rwanda","A","G","PERCENT","","","47.90","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","646","Rwanda","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","652","Saint Barthélemy","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","654","Saint Helena","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","659","Saint Kitts and Nevis","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","662","Saint Lucia","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","663","Saint Martin (French Part)","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","666","Saint Pierre and Miquelon","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","670","Saint Vincent and the Grenadines","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","882","Samoa","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","674","San Marino","A","G","PERCENT","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","674","San Marino","O","G","PERCENT","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","678","Sao Tome and Principe","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","682","Saudi Arabia","A","G","PERCENT","","","","","70.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","682","Saudi Arabia","O","G","PERCENT","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","686","Senegal","A","G","PERCENT","34","","35.21","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","688","Serbia","A","G","PERCENT","90.01","","89.65","","89.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","690","Seychelles","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","694","Sierra Leone","A","G","PERCENT","7.02","","7.02","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","702","Singapore","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","534","Sint Maarten (Dutch part)","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","703","Slovakia","A","G","PERCENT","100","","80.92","","81.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","705","Slovenia","A","G","PERCENT","100","","100","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","90","Solomon Islands","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","706","Somalia","A","G","PERCENT","0","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","710","South Africa","A","G","PERCENT","","","94.91","","96.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","710","South Africa","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","239","South Georgia and the South Sandwich Islands","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","728","South Sudan","A","G","PERCENT","","","","","55.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","728","South Sudan","O","G","PERCENT","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","724","Spain","A","G","PERCENT","","","100","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","724","Spain","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","144","Sri Lanka","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","275","State of Palestine","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","729","Sudan","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","740","Suriname","A","G","PERCENT","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","740","Suriname","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","744","Svalbard and Jan Mayen Islands","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","752","Sweden","A","G","PERCENT","","78","100","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","756","Switzerland","A","G","PERCENT","","","90.23","","90.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","756","Switzerland","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","760","Syrian Arab Republic","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","762","Tajikistan","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","764","Thailand","A","G","PERCENT","","","","","62.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","764","Thailand","O","G","PERCENT","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","626","Timor-Leste","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","768","Togo","A","G","PERCENT","60.17","","60.17","","95.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","772","Tokelau","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","776","Tonga","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","780","Trinidad and Tobago","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","788","Tunisia","A","G","PERCENT","80","","80.47","","80.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","792","Türkiye","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","795","Turkmenistan","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","796","Turks and Caicos Islands","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","798","Tuvalu","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","800","Uganda","A","G","PERCENT","83.56","","84.93","","98.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","804","Ukraine","A","G","PERCENT","","","60.59","","27.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","804","Ukraine","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","784","United Arab Emirates","A","G","PERCENT","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","784","United Arab Emirates","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","826","United Kingdom of Great Britain and Northern Ireland","A","G","PERCENT","0","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","834","United Republic of Tanzania","A","G","PERCENT","","","","","61.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","834","United Republic of Tanzania","O","G","PERCENT","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","581","United States Minor Outlying Islands","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","840","United States of America","A","G","PERCENT","","","","","83.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","840","United States of America","O","G","PERCENT","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","850","United States Virgin Islands","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","858","Uruguay","A","G","PERCENT","","","","","54.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","858","Uruguay","O","G","PERCENT","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","860","Uzbekistan","A","G","PERCENT","","","69.59","","69.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","860","Uzbekistan","O","G","PERCENT","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","548","Vanuatu","M","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","862","Venezuela (Bolivarian Republic of)","A","G","PERCENT","3.51","","3.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","862","Venezuela (Bolivarian Republic of)","O","G","PERCENT","","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.5","6.5.2","EG_TBA_H2CO","Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)","704","Viet Nam","O","G","PERCENT","NaN","","NaN","","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
